round_number,round_name,coder,unit_id,unit_text,theme,code,scope,start_offset,end_offset,quote,memo,created_at,account,account_confidence,account_duration,account_suspension,accountsOrder,aor,condition,num_messages,user_finish_id,user_id
1,round 1,Alireza,c5c9cae2-2617-48fa-adb7-c0e822b8b5ff::1,"Account 5 contains nothing but hurtful and suicidal comments that have only the intent to harm someone's psyche.

Message 2: ""Your dog deserves to die like the stupid dog he is. Where is the death when we need it?"" Is the most hurtful of them all.",Type of offensiveness,Death wish,span,127,176,our dog deserves to die like the stupid dog he is,,Tue Sep 01 2026 01:26:40 GMT+0000 (Coordinated Universal Time),1,5,6.383,Suspend,35241,1,control,5,cda2dd,c5c9cae2-2617-48fa-adb7-c0e822b8b5ff
1,round 1,Alireza,c5c9cae2-2617-48fa-adb7-c0e822b8b5ff::1,"Account 5 contains nothing but hurtful and suicidal comments that have only the intent to harm someone's psyche.

Message 2: ""Your dog deserves to die like the stupid dog he is. Where is the death when we need it?"" Is the most hurtful of them all.",Type of offensiveness,Death wish,span,178,213,Where is the death when we need it?,,Tue Sep 01 2026 01:26:48 GMT+0000 (Coordinated Universal Time),1,5,6.383,Suspend,35241,1,control,5,cda2dd,c5c9cae2-2617-48fa-adb7-c0e822b8b5ff
1,round 1,Alireza,c5c9cae2-2617-48fa-adb7-c0e822b8b5ff::3,"Account 1 has a history of insulting others with profanity and vulgar slurs. In message 1, the account calls someone a faggot and writes their opinion in the most unprofessional manner.

In Message 3, the account insults and bullies someone's family.",Patterns of behavior,Consistent offensive behavior,span,0,76,Account 1 has a history of insulting others with profanity and vulgar slurs.,,Mon Sep 07 2026 14:51:39 GMT+0000 (Coordinated Universal Time),3,5,7.336,Suspend,35241,0.5,control,3,cda2dd,c5c9cae2-2617-48fa-adb7-c0e822b8b5ff
1,round 1,Alireza,c5c9cae2-2617-48fa-adb7-c0e822b8b5ff::3,"Account 1 has a history of insulting others with profanity and vulgar slurs. In message 1, the account calls someone a faggot and writes their opinion in the most unprofessional manner.

In Message 3, the account insults and bullies someone's family.",Type of offensiveness,Hate speech and offensive language,span,91,184,the account calls someone a faggot and writes their opinion in the most unprofessional manner,,Mon Sep 07 2026 18:39:28 GMT+0000 (Coordinated Universal Time),3,5,7.336,Suspend,35241,0.5,control,3,cda2dd,c5c9cae2-2617-48fa-adb7-c0e822b8b5ff
1,round 1,Alireza,c5c9cae2-2617-48fa-adb7-c0e822b8b5ff::3,"Account 1 has a history of insulting others with profanity and vulgar slurs. In message 1, the account calls someone a faggot and writes their opinion in the most unprofessional manner.

In Message 3, the account insults and bullies someone's family.",Type of offensiveness,Hate speech and offensive language,span,187,250,"In Message 3, the account insults and bullies someone's family.",,Mon Sep 07 2026 18:39:20 GMT+0000 (Coordinated Universal Time),3,5,7.336,Suspend,35241,0.5,control,3,cda2dd,c5c9cae2-2617-48fa-adb7-c0e822b8b5ff
1,round 1,Alireza,c6eef4ea-2f4a-40a5-9dc1-5aed7039ab2d::1,I decided to suspend because the F word is really a hate crime word and wishing death on someone is not a very nice thing to do. the tongue is a powerful tool,Type of offensiveness,Hate speech and offensive language,span,0,67,I decided to suspend because the F word is really a hate crime word,,Mon Sep 07 2026 19:02:18 GMT+0000 (Coordinated Universal Time),1,4.01,4.782,Suspend,23541,1,ai,1,9a6580,c6eef4ea-2f4a-40a5-9dc1-5aed7039ab2d
1,round 1,Alireza,c6eef4ea-2f4a-40a5-9dc1-5aed7039ab2d::1,I decided to suspend because the F word is really a hate crime word and wishing death on someone is not a very nice thing to do. the tongue is a powerful tool,Type of offensiveness,Death wish,span,72,128,wishing death on someone is not a very nice thing to do.,,Mon Sep 07 2026 19:02:23 GMT+0000 (Coordinated Universal Time),1,4.01,4.782,Suspend,23541,1,ai,1,9a6580,c6eef4ea-2f4a-40a5-9dc1-5aed7039ab2d
1,round 1,Alireza,c6eef4ea-2f4a-40a5-9dc1-5aed7039ab2d::5,don't recommend to suspend because basically the message is saying that if it wasnt for these great people they idea wouldnt be where it is today,Positive content,Personal opinions and thoughts,span,0,145,don't recommend to suspend because basically the message is saying that if it wasnt for these great people they idea wouldnt be where it is today,,Sun Sep 06 2026 17:23:53 GMT+0000 (Coordinated Universal Time),5,4.98,4.509,Do not suspend,23541,0,ai,1,9a6580,c6eef4ea-2f4a-40a5-9dc1-5aed7039ab2d
1,round 1,Alireza,c6f200db-4b69-4f98-9f7e-6233387c570b::4,Anyone who puts into print that they will kill is unstable and scary.  The other 5 messages don't erase this,Type of offensiveness,Threats of violence,span,0,46,Anyone who puts into print that they will kill,,Mon Sep 07 2026 19:00:15 GMT+0000 (Coordinated Universal Time),4,5,5.135,Suspend,52143,0.25,crowd,7,6ec826,c6f200db-4b69-4f98-9f7e-6233387c570b
1,round 1,Alireza,c6f200db-4b69-4f98-9f7e-6233387c570b::4,Anyone who puts into print that they will kill is unstable and scary.  The other 5 messages don't erase this,Justifications,Poster is a bad person,span,50,69,unstable and scary.,,Mon Sep 07 2026 19:00:27 GMT+0000 (Coordinated Universal Time),4,5,5.135,Suspend,52143,0.25,crowd,7,6ec826,c6f200db-4b69-4f98-9f7e-6233387c570b
1,round 1,Alireza,c6f200db-4b69-4f98-9f7e-6233387c570b::4,Anyone who puts into print that they will kill is unstable and scary.  The other 5 messages don't erase this,Patterns of behavior,one message is enough (offensive),span,71,108,The other 5 messages don't erase this,,Mon Sep 07 2026 19:00:33 GMT+0000 (Coordinated Universal Time),4,5,5.135,Suspend,52143,0.25,crowd,7,6ec826,c6f200db-4b69-4f98-9f7e-6233387c570b
1,round 1,Alireza,cb472703-21d2-478b-9176-6c5e4e3609cc::4,Potential of causing online harassment with the way the account owner writes.,Type of offensiveness,Harm other person,span,0,77,Potential of causing online harassment with the way the account owner writes.,,Sun Sep 06 2026 17:22:13 GMT+0000 (Coordinated Universal Time),4,5,5.177,Suspend,35421,0.25,control,3,a0fe49,cb472703-21d2-478b-9176-6c5e4e3609cc
1,round 1,Alireza,cd5ebfe6-0aa8-4fb0-a702-45fb61be1ae2::3,majority of comments were offensive,Patterns of behavior,Majority offesnive,span,0,35,majority of comments were offensive,,Mon Sep 07 2026 18:43:42 GMT+0000 (Coordinated Universal Time),3,5,3.672,Suspend,45132,0.5,crowd,5,6a2b0c,cd5ebfe6-0aa8-4fb0-a702-45fb61be1ae2
1,round 1,Alireza,cf6112f1-e280-46e9-acf6-00f7d2f5077f::3,My vote on this was because the hate and threats were more than other non offensive talks in the account,Type of offensiveness,Hate speech and offensive language,span,0,36,My vote on this was because the hate,,Sun Sep 06 2026 19:07:25 GMT+0000 (Coordinated Universal Time),3,4.06,7.096,Suspend,21354,0.5,ai,5,3a1bee,cf6112f1-e280-46e9-acf6-00f7d2f5077f
1,round 1,Alireza,cf6112f1-e280-46e9-acf6-00f7d2f5077f::3,My vote on this was because the hate and threats were more than other non offensive talks in the account,Type of offensiveness,Threats of violence,span,41,48,threats,,Sun Sep 06 2026 19:07:27 GMT+0000 (Coordinated Universal Time),3,4.06,7.096,Suspend,21354,0.5,ai,5,3a1bee,cf6112f1-e280-46e9-acf6-00f7d2f5077f
1,round 1,Alireza,cf6112f1-e280-46e9-acf6-00f7d2f5077f::3,My vote on this was because the hate and threats were more than other non offensive talks in the account,Patterns of behavior,Majority offesnive,span,49,104,were more than other non offensive talks in the account,,Sun Sep 06 2026 19:07:39 GMT+0000 (Coordinated Universal Time),3,4.06,7.096,Suspend,21354,0.5,ai,5,3a1bee,cf6112f1-e280-46e9-acf6-00f7d2f5077f
1,round 1,Alireza,cf6112f1-e280-46e9-acf6-00f7d2f5077f::5,There was nothing offensive about this account,Type of offensiveness,No offensive content,span,10,46,nothing offensive about this account,,Tue Sep 01 2026 01:29:38 GMT+0000 (Coordinated Universal Time),5,5,3.894,Do not suspend,21354,0,ai,2,3a1bee,cf6112f1-e280-46e9-acf6-00f7d2f5077f
1,round 1,Alireza,d00d109f-0e94-4f8a-90d8-42ef0a3a705d::3,It was not all that harsh,Type of offensiveness,No offensive content,span,1,25,t was not all that harsh,,Sun Sep 06 2026 19:00:12 GMT+0000 (Coordinated Universal Time),3,3.25,7.729,Do not suspend,54231,0.5,ai,1,e124c5,d00d109f-0e94-4f8a-90d8-42ef0a3a705d
1,round 1,Alireza,d779ac11-4118-4ccc-b842-051b96c6e4f7::3,Homophobic and offensive language,Type of offensiveness,Hate speech and offensive language,span,0,33,Homophobic and offensive language,,Tue Sep 01 2026 02:12:39 GMT+0000 (Coordinated Universal Time),3,5,2.742,Suspend,41235,0.5,ai,3,9da821,d779ac11-4118-4ccc-b842-051b96c6e4f7
1,round 1,Alireza,d7a57288-ab65-46bf-a376-66f7eb2be30b::5,There is no evidence of anything offensive or harmful in meaning that I could see.,Type of offensiveness,No offensive content,span,0,42,There is no evidence of anything offensive,,Tue Sep 01 2026 01:22:23 GMT+0000 (Coordinated Universal Time),5,4.9,3.476,Do not suspend,41523,0,crowd,4,bcde7e,d7a57288-ab65-46bf-a376-66f7eb2be30b
1,round 1,Alireza,d7a83ebf-ff90-45ee-946f-bf3053a6cda0::5,"I went through 6 messages and none were offensive. However, I wish I had chosen to not suspend the account with a confidence of 4 because I don't know what other potential messages could've said.",Type of offensiveness,No offensive content,span,0,49,I went through 6 messages and none were offensive,,Tue Sep 01 2026 01:17:06 GMT+0000 (Coordinated Universal Time),5,5,5.286,Do not suspend,45321,0,control,6,cd2ce0,d7a83ebf-ff90-45ee-946f-bf3053a6cda0
1,round 1,Alireza,d7a83ebf-ff90-45ee-946f-bf3053a6cda0::5,"I went through 6 messages and none were offensive. However, I wish I had chosen to not suspend the account with a confidence of 4 because I don't know what other potential messages could've said.",Reflection on the decision,Expressed uncertainty,span,87,129,suspend the account with a confidence of 4,,Tue Sep 01 2026 01:17:23 GMT+0000 (Coordinated Universal Time),5,5,5.286,Do not suspend,45321,0,control,6,cd2ce0,d7a83ebf-ff90-45ee-946f-bf3053a6cda0
1,round 1,Alireza,dae5d879-459a-4032-b74b-dcfe82741929::2,Threatening violence or encouraging suicide should be the grounds of a suspension.,Type of offensiveness,Threats of violence,span,0,20,Threatening violence,,Sun Sep 06 2026 17:22:40 GMT+0000 (Coordinated Universal Time),2,5,3.516,Suspend,21354,0.75,ai,5,518a62,dae5d879-459a-4032-b74b-dcfe82741929
1,round 1,Alireza,dae5d879-459a-4032-b74b-dcfe82741929::2,Threatening violence or encouraging suicide should be the grounds of a suspension.,Type of offensiveness,Death wish,span,24,43,encouraging suicide,,Sun Sep 06 2026 17:22:44 GMT+0000 (Coordinated Universal Time),2,5,3.516,Suspend,21354,0.75,ai,5,518a62,dae5d879-459a-4032-b74b-dcfe82741929
1,round 1,Alireza,de8e7b52-f7f9-4b40-ab8e-49d465559c62::3,Homophobic remark and making fun of the mentally handicapped.,Type of offensiveness,Hate speech and offensive language,span,0,61,Homophobic remark and making fun of the mentally handicapped.,,Sun Sep 06 2026 18:51:35 GMT+0000 (Coordinated Universal Time),3,5,3.346,Suspend,14253,0.5,control,6,6b430a,de8e7b52-f7f9-4b40-ab8e-49d465559c62
1,round 1,Alireza,de8e7b52-f7f9-4b40-ab8e-49d465559c62::4,I didn't see anything offensive in these.,Type of offensiveness,No offensive content,span,0,41,I didn't see anything offensive in these.,,Tue Sep 01 2026 01:36:00 GMT+0000 (Coordinated Universal Time),4,5,4.464,Do not suspend,14253,0.25,control,2,6b430a,de8e7b52-f7f9-4b40-ab8e-49d465559c62
1,round 1,Alireza,e00c38ec-0c24-4ca1-b8bf-9228303ec39a::1,This account needs to be suspended because they are saying offensive and hateful words. Multiple sentences of offensive speech were used.,Type of offensiveness,Hate speech and offensive language,span,59,68,offensive,,Sun Sep 06 2026 19:08:18 GMT+0000 (Coordinated Universal Time),1,5,8.7,Suspend,13425,1,crowd,1,a7e868,e00c38ec-0c24-4ca1-b8bf-9228303ec39a
1,round 1,Alireza,e00c38ec-0c24-4ca1-b8bf-9228303ec39a::1,This account needs to be suspended because they are saying offensive and hateful words. Multiple sentences of offensive speech were used.,Type of offensiveness,Hate speech and offensive language,span,73,80,hateful,,Sun Sep 06 2026 19:08:20 GMT+0000 (Coordinated Universal Time),1,5,8.7,Suspend,13425,1,crowd,1,a7e868,e00c38ec-0c24-4ca1-b8bf-9228303ec39a
1,round 1,Alireza,e00c38ec-0c24-4ca1-b8bf-9228303ec39a::1,This account needs to be suspended because they are saying offensive and hateful words. Multiple sentences of offensive speech were used.,Patterns of behavior,Consistent offensive behavior,span,88,137,Multiple sentences of offensive speech were used.,,Sun Sep 06 2026 19:08:25 GMT+0000 (Coordinated Universal Time),1,5,8.7,Suspend,13425,1,crowd,1,a7e868,e00c38ec-0c24-4ca1-b8bf-9228303ec39a
1,round 1,Alireza,e085b63a-4193-4860-a0ed-50cab0931043::2,use of slurs and threats,Type of offensiveness,Threats of violence,unit,,,,,Sun Sep 06 2026 19:14:43 GMT+0000 (Coordinated Universal Time),2,3.98,5.35,Suspend,12345,0.75,control,9,6f65a1,e085b63a-4193-4860-a0ed-50cab0931043
1,round 1,Alireza,e085b63a-4193-4860-a0ed-50cab0931043::2,use of slurs and threats,Type of offensiveness,Hate speech and offensive language,span,0,24,use of slurs and threats,,Sun Sep 06 2026 19:14:42 GMT+0000 (Coordinated Universal Time),2,3.98,5.35,Suspend,12345,0.75,control,9,6f65a1,e085b63a-4193-4860-a0ed-50cab0931043
1,round 1,Alireza,e085b63a-4193-4860-a0ed-50cab0931043::3,use of slurs and threats,Type of offensiveness,Hate speech and offensive language,span,0,24,use of slurs and threats,,Mon Sep 07 2026 19:11:57 GMT+0000 (Coordinated Universal Time),3,4.41,10.792,Suspend,12345,0.5,control,3,6f65a1,e085b63a-4193-4860-a0ed-50cab0931043
1,round 1,Alireza,e1155a7e-7ace-4083-adcf-27d2ae8bdd4c::1,this person is using derogatory and demeaning phrases which is never okay. any sort of death threats should not be taking lightly no matter what's the case.,Type of offensiveness,Threats of violence,unit,,,,,Mon Sep 07 2026 14:51:26 GMT+0000 (Coordinated Universal Time),1,5,7.07,Suspend,52134,1,control,8,7caa1a,e1155a7e-7ace-4083-adcf-27d2ae8bdd4c
1,round 1,Alireza,e1155a7e-7ace-4083-adcf-27d2ae8bdd4c::1,this person is using derogatory and demeaning phrases which is never okay. any sort of death threats should not be taking lightly no matter what's the case.,Type of offensiveness,Hate speech and offensive language,span,15,53,using derogatory and demeaning phrases,,Mon Sep 07 2026 14:51:17 GMT+0000 (Coordinated Universal Time),1,5,7.07,Suspend,52134,1,control,8,7caa1a,e1155a7e-7ace-4083-adcf-27d2ae8bdd4c
1,round 1,Alireza,e1155a7e-7ace-4083-adcf-27d2ae8bdd4c::1,this person is using derogatory and demeaning phrases which is never okay. any sort of death threats should not be taking lightly no matter what's the case.,Type of offensiveness,Death wish,span,75,156,any sort of death threats should not be taking lightly no matter what's the case.,,Mon Sep 07 2026 14:51:25 GMT+0000 (Coordinated Universal Time),1,5,7.07,Suspend,52134,1,control,8,7caa1a,e1155a7e-7ace-4083-adcf-27d2ae8bdd4c
1,round 1,Alireza,e1155a7e-7ace-4083-adcf-27d2ae8bdd4c::3,clear racism and family death threats and name calling. all things that should be considered being banned from any social media platforms and looked into for therapy.,Type of offensiveness,Hate speech and offensive language,span,0,12,clear racism,,Sun Sep 06 2026 19:12:50 GMT+0000 (Coordinated Universal Time),3,3.62,5.971,Suspend,52134,0.5,control,13,7caa1a,e1155a7e-7ace-4083-adcf-27d2ae8bdd4c
1,round 1,Alireza,e1155a7e-7ace-4083-adcf-27d2ae8bdd4c::3,clear racism and family death threats and name calling. all things that should be considered being banned from any social media platforms and looked into for therapy.,Type of offensiveness,Threats of violence,span,17,54,family death threats and name calling,,Sun Sep 06 2026 19:12:53 GMT+0000 (Coordinated Universal Time),3,3.62,5.971,Suspend,52134,0.5,control,13,7caa1a,e1155a7e-7ace-4083-adcf-27d2ae8bdd4c
1,round 1,Alireza,e1155a7e-7ace-4083-adcf-27d2ae8bdd4c::3,clear racism and family death threats and name calling. all things that should be considered being banned from any social media platforms and looked into for therapy.,Type of offensiveness,Death wish,span,24,36,death threat,,Sun Sep 06 2026 19:12:57 GMT+0000 (Coordinated Universal Time),3,3.62,5.971,Suspend,52134,0.5,control,13,7caa1a,e1155a7e-7ace-4083-adcf-27d2ae8bdd4c
1,round 1,Alireza,e1155a7e-7ace-4083-adcf-27d2ae8bdd4c::5,He/she are just projecting their own views and not bashing or using vulgar language in the process or threatening anyone.,Positive content,Personal opinions and thoughts,span,0,121,He/she are just projecting their own views and not bashing or using vulgar language in the process or threatening anyone.,,Tue Sep 01 2026 02:43:40 GMT+0000 (Coordinated Universal Time),5,4.84,10.599,Do not suspend,52134,0,control,5,7caa1a,e1155a7e-7ace-4083-adcf-27d2ae8bdd4c
